transaction_id,transaction_date,customer_id,city,merchant_category,payment_mode,amount
TXN003189,2026-01-24,CUST59326,Indore,Restaurants,Wallet,67006.85
TXN003190,2026-06-08,CUST46804,Coimbatore,Travel,Debit Card,49956.67
TXN003191,2026-06-30,CUST13478,Delhi,Healthcare,Credit Card,27768.95
TXN003192,2026-04-20,CUST96679,Pune,Travel,Wallet,74604.76
TXN003193,2026-05-26,CUST72787,jaipur,Grocery,Wallet,52684.48
TXN003194,2026-04-09,CUST66446,Nagpur,Utilities,UPI,2450.53
TXN003195,2026-01-16,CUST71159, Pune ,Fashion,Debit Card,13334.78
TXN003196,2026-03-13,CUST62619,jaipur,Travel,UPI,23858.25
TXN003197,2026-04-16,CUST61661,pune,Grocery,Wallet,26064.25
TXN003198,2026-03-01,CUST69807,Vijayawada,Travel,UPI,13068.69
TXN003199,2026-01-12,CUST97976,Bengaluru,Fashion,Debit Card,65509.66
TXN003200,2026-02-28,CUST42400,Vijayawada,Restaurants,NetBanking,12853.31
TXN003201,2026-05-26,CUST39154,Bengaluru,Electronics,Wallet,39384.88
TXN003202,2026-01-21,CUST79857,Visakhapatnam,Utilities,Credit Card,20284.63
TXN003203,2026-05-11,CUST77525,coimbatore,Fuel,Debit Card,80597.14
TXN003204,2026-02-12,CUST19539,Coimbatore,Electronics,UPI,7886.45
TXN003205,2026-04-14,CUST66854,Visakhapatnam,Grocery,NetBanking,49715.24
TXN003206,2026-02-17,CUST64415,Mumbai,Electronics,Wallet,77896.21
TXN003207,2026-06-16,CUST13760,Pune,Grocery,Wallet,44274.02
TXN003208,2026-01-07,CUST19387,Vijayawada,Utilities,NetBanking,67321.91
TXN003209,2026-06-11,CUST29919,Kolkata,Restaurants,NetBanking,41972.43
TXN003210,2026-04-26,CUST59796,delhi,Fuel,Wallet,22358.48
TXN003211,2026-05-17,CUST46818,Visakhapatnam,Electronics,Credit Card,57835.76
TXN003212,2026-04-20,CUST25650,Coimbatore,Restaurants,Wallet,50301.33
TXN003213,2026-05-29,CUST73800, Hyderabad ,Travel,Debit Card,82447.21
TXN003214,2026-02-28,CUST29399,Chennai,Grocery,Debit Card,1552.65
TXN003215,2026-06-03,CUST87415,hyderabad,Utilities,NetBanking,54074.88
TXN003216,2026-02-22,CUST86923,Delhi,Healthcare,Credit Card,14351.45
TXN003217,2026-06-10,CUST56261, Nagpur ,Healthcare,Credit Card,45909.43
TXN003218,2026-05-17,CUST82313,Delhi,Restaurants,Debit Card,78219.75
TXN003219,2026-06-20,CUST76444,Bengaluru,Restaurants,Credit Card,45461.32
TXN003220,2026-02-13,CUST34881,Hyderabad,Electronics,UPI,17911.4
TXN003221,2026-05-25,CUST21737,hyderabad,Fuel,NetBanking,65514.42
TXN003222,2026-03-14,CUST39357,NAGPUR,Fuel,Debit Card,45736.61
TXN003223,2026-06-28,CUST35343,Bengaluru,Travel,NetBanking,63652.41
TXN003224,2026-03-10,CUST42186,Jaipur,Fashion,Debit Card,48553.19
TXN003225,2026-03-31,CUST23103,Indore,Fuel,NetBanking,26640.7
TXN003226,2026-05-15,CUST68080,Mumbai,Travel,Credit Card,60472.72
TXN003227,2026-06-05,CUST53571,Mumbai,Electronics,NetBanking,25655.36
TXN003228,2026-01-09,CUST79939, Nagpur ,Fuel,NetBanking,77360.32
TXN003229,2026-04-19,CUST76407,Jaipur,Travel,Debit Card,67339.77
TXN003230,2026-03-23,CUST33020,Jaipur,Grocery,NetBanking,20796.66
TXN003231,2026-06-06,CUST71078,Mumbai,Restaurants,UPI,7703.03
TXN003232,2026-05-03,CUST96036,Delhi,Travel,Debit Card,38488.64
TXN003233,2026-02-08,CUST87238,Delhi,Travel,Credit Card,71730.87
TXN003234,2026-05-22,CUST10392,kolkata,Electronics,NetBanking,15152.3
TXN003235,2026-04-11,CUST21040,Hyderabad,Healthcare,Credit Card,63844.96
TXN003236,2026-06-10,CUST46507,Coimbatore,Grocery,UPI,55103.46
TXN003237,2026-02-10,CUST71710,Mumbai,Restaurants,Wallet,42072.32
TXN003238,2026-05-29,CUST73669,Pune,Healthcare,UPI,84690.13
TXN003239,2026-01-30,CUST74656,Jaipur,Healthcare,Wallet,73632.71
TXN003240,2026-06-04,CUST78384,Visakhapatnam,Utilities,Credit Card,70679.73
TXN003241,2026-02-03,CUST87480, Vijayawada ,Restaurants,NetBanking,27516.35
TXN003242,2026-03-16,CUST56408,mumbai,Restaurants,UPI,51841.63
TXN003243,2026-05-11,CUST54604,Lucknow,Fashion,NetBanking,23389.5
TXN003244,2026-02-11,CUST58512,Mumbai,Healthcare,Credit Card,9998.25
TXN003245,2026-04-09,CUST75801,bengaluru,Travel,Debit Card,76350.93
TXN003246,2026-01-08,CUST58375,Visakhapatnam,Fuel,UPI,54897.16
TXN003247,2026-04-03,CUST90271,Kolkata,Healthcare,Credit Card,31256.05
TXN003248,2026-06-11,CUST41682,Pune,Travel,Credit Card,9197.32
TXN003249,2026-02-21,CUST16294,PUNE,Fuel,NetBanking,46592.87
TXN003250,2026-03-28,CUST35479,Bengaluru,Grocery,Debit Card,55363.66
TXN003251,2026-06-13,CUST10271,DELHI,Travel,Credit Card,56659.97
TXN003252,2026-03-01,CUST94545, Mumbai ,Restaurants,UPI,29999.51
TXN003253,2026-01-14,CUST70760,indore,Grocery,NetBanking,59461.71
TXN003254,2026-01-05,CUST84849,Visakhapatnam,Fashion,NetBanking,80171.91
TXN003255,2026-03-16,CUST83185,Indore,Restaurants,NetBanking,52695.76
TXN003256,2026-06-21,CUST56255,lucknow,Fashion,NetBanking,6402.27
TXN003257,2026-04-16,CUST39365,Pune,Grocery,NetBanking,27039.75
TXN003258,2026-03-17,CUST97841,Chennai,Healthcare,Debit Card,36862.74
TXN003259,2026-01-11,CUST97015,Delhi,Fashion,UPI,73583.31
TXN003260,2026-05-14,CUST36395,nagpur,Healthcare,Debit Card,36925.87
TXN003261,2026-02-09,CUST33130,Delhi,Fuel,Wallet,67253.52
TXN003262,2026-06-30,CUST76049,Mumbai,Utilities,UPI,28963.63
TXN003263,2026-06-24,CUST48395, Delhi ,Fuel,NetBanking,29003.91
TXN003264,2026-01-22,CUST54577,Kolkata,Restaurants,UPI,58581.32
TXN003265,2026-02-08,CUST82437,Lucknow,Grocery,Credit Card,57188.36
TXN003266,2026-06-01,CUST52200,Coimbatore,Healthcare,NetBanking,59897.9
TXN003267,2026-04-13,CUST18733,delhi,Fuel,Debit Card,27896.08
TXN003268,2026-04-04,CUST40248,kolkata,Restaurants,UPI,15459.73
TXN003269,2026-03-03,CUST42559,Hyderabad,Utilities,Wallet,71731.36
TXN003270,2026-06-28,CUST29831,Bengaluru,Electronics,Credit Card,30566.46
TXN003271,2026-05-25,CUST81746,Lucknow,Healthcare,Wallet,50119.51
TXN003272,2026-01-09,CUST64792,Indore,Utilities,Credit Card,55532.64
TXN003273,2026-06-03,CUST33071,Mumbai,Utilities,Wallet,41005.98
TXN003274,2026-01-15,CUST95263,Delhi,Fashion,Credit Card,33207.87
TXN003275,2026-05-01,CUST63531,Visakhapatnam,Utilities,Debit Card,28301.62
TXN003276,2026-03-04,CUST74863,Chennai,Restaurants,Wallet,81485.04
TXN003277,2026-02-25,CUST49752,Delhi,Restaurants,Wallet,77677.05
TXN003278,2026-04-10,CUST63992,Bengaluru,Grocery,Wallet,26114.28
TXN003279,2026-03-14,CUST56666,Visakhapatnam,Grocery,Debit Card,52805.4
TXN003280,2026-04-09,CUST18309,Kolkata,Electronics,Wallet,13609.61
TXN003281,2026-03-20,CUST69759,MUMBAI,Healthcare,Wallet,80959.14
TXN003282,2026-01-09,CUST32303,Mumbai,Fuel,Credit Card,43381.27
TXN003283,2026-05-13,CUST11742,Chennai,Utilities,Wallet,21093.03
TXN003284,2026-04-28,CUST84595,Kolkata,Fashion,UPI,46237.4
TXN003285,2026-02-25,CUST46156,Coimbatore,Travel,Debit Card,55022.91
TXN003286,2026-06-10,CUST73003,Hyderabad,Fuel,Credit Card,36785.95
TXN003287,2026-03-31,CUST76394,Chennai,Restaurants,UPI,55765.29
TXN003288,2026-04-09,CUST53744,BENGALURU,Utilities,Credit Card,12481.61
TXN003289,2026-02-05,CUST93161,Indore,Healthcare,Debit Card,26274.12
TXN003290,2026-04-12,CUST21930,Mumbai,Grocery,NetBanking,63625.52
TXN003291,2026-04-24,CUST51983,Coimbatore,Fuel,Debit Card,1622.31
TXN003292,2026-05-31,CUST72847,Nagpur,Fuel,NetBanking,46940.63
TXN003293,2026-05-30,CUST85427,Nagpur,Travel,Credit Card,12144.78
TXN003294,2026-04-21,CUST87850,Hyderabad,Electronics,UPI,28223.06
TXN003295,2026-02-09,CUST22420,chennai,Healthcare,Debit Card,64730.97
TXN003296,2026-05-21,CUST50774,Pune,Fuel,Wallet,17539.73
TXN003297,2026-06-24,CUST12912,Indore,Electronics,Debit Card,26426.51
TXN003298,2026-06-27,CUST55730, Vijayawada ,Travel,NetBanking,57807.41
TXN003299,2026-05-05,CUST27559,Indore,Grocery,NetBanking,54159.12
TXN003300,2026-06-16,CUST38267,Jaipur,Healthcare,UPI,48570.83
TXN003301,2026-03-12,CUST64228,Mumbai,Grocery,NetBanking,59051.99
TXN003302,2026-05-16,CUST16483,Vijayawada,Fashion,Credit Card,39453.59
TXN003303,2026-04-04,CUST13650,Lucknow,Restaurants,Debit Card,32696.04
TXN003304,2026-02-20,CUST15188,kolkata,Fashion,Debit Card,17905.65
TXN003305,2026-01-04,CUST60717,Bengaluru,Electronics,Credit Card,78294.0
TXN003306,2026-01-13,CUST73871, Nagpur ,Utilities,Wallet,20299.35
TXN003307,2026-01-23,CUST10954, Kolkata ,Grocery,Wallet,26558.68
TXN003308,2026-05-15,CUST10259, Pune ,Restaurants,NetBanking,819.84
TXN003309,2026-05-18,CUST11146,COIMBATORE,Travel,NetBanking,69079.37
TXN003310,2026-06-30,CUST24942,Coimbatore,Fashion,Wallet,3513.22
TXN003311,2026-04-15,CUST57751,HYDERABAD,Utilities,Debit Card,43703.69
TXN003312,2026-04-30,CUST78340, Delhi ,Restaurants,UPI,68647.26
TXN003313,2026-05-13,CUST60686,Lucknow,Electronics,Credit Card,52162.9
TXN003314,2026-03-14,CUST53150,kolkata,Fuel,Debit Card,14492.03
TXN003315,2026-01-18,CUST37857,LUCKNOW,Fuel,UPI,8793.14
TXN003316,2026-02-05,CUST98279,Hyderabad,Electronics,Debit Card,19828.98
TXN003317,2026-02-12,CUST43332,Bengaluru,Healthcare,UPI,10905.88
TXN003318,2026-04-15,CUST22306,Visakhapatnam,Grocery,NetBanking,40515.62
TXN003319,2026-03-06,CUST83100,Pune,Grocery,Credit Card,70758.48
TXN003320,2026-01-03,CUST35714,Delhi,Utilities,UPI,71366.99
TXN003321,2026-06-19,CUST81192,Visakhapatnam,Fashion,UPI,14281.04
TXN003322,2026-03-14,CUST53610,Nagpur,Travel,UPI,1943.22
TXN003323,2026-06-19,CUST11609,Indore,Grocery,Wallet,70473.99
TXN003324,2026-01-07,CUST11030,Chennai,Fuel,Wallet,4950.99
TXN003325,2026-03-15,CUST92640,Coimbatore,Fuel,Wallet,49792.91
TXN003326,2026-03-30,CUST59421, Jaipur ,Fuel,Debit Card,73206.97
TXN003327,2026-02-26,CUST98929,Hyderabad,Travel,Debit Card,29691.22
TXN003328,2026-04-15,CUST31173,jaipur,Healthcare,NetBanking,28380.51
TXN003329,2026-04-09,CUST13671,Bengaluru,Utilities,Wallet,22093.8
TXN003330,2026-06-09,CUST57127,Chennai,Electronics,Credit Card,78670.18
TXN003331,2026-06-07,CUST20794, Chennai ,Fashion,Debit Card,74095.38
TXN003332,2026-06-25,CUST49401,Pune,Healthcare,NetBanking,56114.63
TXN003333,2026-01-19,CUST95296, Bengaluru ,Grocery,Wallet,4934.27
TXN003334,2026-06-06,CUST93405,Bengaluru,Travel,NetBanking,47776.92
TXN003335,2026-06-22,CUST28205,Pune,Fashion,Credit Card,34757.1
TXN003336,2026-03-24,CUST68981,indore,Restaurants,Wallet,40302.98
TXN003337,2026-06-09,CUST83654,LUCKNOW,Travel,Wallet,81971.27
TXN003338,2026-06-13,CUST28863,Indore,Restaurants,NetBanking,67942.11
TXN003339,2026-03-07,CUST93462,Lucknow,Fashion,Credit Card,3867.92
TXN003340,2026-02-15,CUST26871,Nagpur,Fuel,NetBanking,35779.73
TXN003341,2026-03-28,CUST98797,DELHI,Fashion,Debit Card,65706.56
TXN003342,2026-02-23,CUST62993,Mumbai,Healthcare,Credit Card,17497.09
TXN003343,2026-03-08,CUST11356,Pune,Electronics,Debit Card,9504.52
TXN003344,2026-05-05,CUST37893,Kolkata,Travel,Credit Card,65375.55
TXN003345,2026-03-25,CUST44055,Chennai,Grocery,UPI,53570.36
TXN003346,2026-05-25,CUST94969,Vijayawada,Utilities,Debit Card,14553.13
TXN003347,2026-04-03,CUST32150,Chennai,Restaurants,UPI,6385.5
TXN003348,2026-03-25,CUST91665,Delhi,Healthcare,Credit Card,66693.07
TXN003349,2026-03-09,CUST20126,vijayawada,Fuel,UPI,23200.52
TXN003350,2026-03-02,CUST27666,Hyderabad,Travel,NetBanking,11468.87
TXN003351,2026-02-03,CUST77331,Vijayawada,Healthcare,Credit Card,83429.56
TXN003352,2026-04-10,CUST42492,Jaipur,Healthcare,Debit Card,62956.1
TXN003353,2026-05-21,CUST14584,Lucknow,Fuel,NetBanking,41875.6
TXN003354,2026-02-24,CUST24430,Pune,Electronics,Debit Card,35515.19
TXN003355,2026-03-13,CUST67140, Kolkata ,Travel,Wallet,51090.37
TXN003356,2026-01-06,CUST17855,Lucknow,Fuel,Debit Card,23271.03
TXN003357,2026-06-14,CUST58822,MUMBAI,Fuel,Debit Card,81897.29
TXN003358,2026-04-09,CUST28097,Chennai,Fashion,Wallet,59071.98
TXN003359,2026-02-13,CUST70430,Hyderabad,Grocery,Debit Card,31370.32
TXN003360,2026-01-29,CUST60050,Indore,Travel,Credit Card,8416.15
TXN003361,2026-06-05,CUST56803,Bengaluru,Fuel,Wallet,62439.33
TXN003362,2026-04-07,CUST62276,Visakhapatnam,Electronics,Wallet,78626.76
TXN003363,2026-04-25,CUST86772,Hyderabad,Healthcare,NetBanking,35539.53
TXN003364,2026-02-09,CUST68364,Chennai,Grocery,Debit Card,8712.29
TXN003365,2026-04-02,CUST14585,Delhi,Restaurants,UPI,29890.12
TXN003366,2026-05-26,CUST76005,Nagpur,Utilities,Wallet,18412.04
TXN003367,2026-06-14,CUST29959,Lucknow,Travel,Debit Card,54780.27
TXN003368,2026-05-19,CUST26015,visakhapatnam,Electronics,Debit Card,83171.19
TXN003369,2026-05-02,CUST37458,LUCKNOW,Fuel,NetBanking,82156.7
TXN003370,2026-01-08,CUST80058,Visakhapatnam,Utilities,NetBanking,81178.07
TXN003371,2026-01-29,CUST16093,Jaipur,Travel,Wallet,72632.16
TXN003372,2026-06-10,CUST70038,Visakhapatnam,Fuel,NetBanking,74799.42
TXN003373,2026-03-06,CUST71572,Delhi,Restaurants,Credit Card,44211.03
TXN003374,2026-04-14,CUST31867,Pune,Travel,UPI,65231.85
TXN003375,2026-03-04,CUST86363,Coimbatore,Fuel,Credit Card,4567.69
TXN003376,2026-05-20,CUST34837,Jaipur,Healthcare,Debit Card,78572.42
TXN003377,2026-03-23,CUST12696,Coimbatore,Fashion,Debit Card,22898.24
TXN003378,2026-03-20,CUST60434,Jaipur,Utilities,Credit Card,72069.95
TXN003379,2026-05-29,CUST28294,DELHI,Electronics,UPI,75879.04
TXN003380,2026-03-19,CUST85914,Chennai,Travel,UPI,17781.47
TXN003381,2026-05-02,CUST65928,PUNE,Healthcare,Debit Card,69739.06
TXN003382,2026-02-10,CUST24691,Pune,Fuel,UPI,22029.0
TXN003383,2026-02-01,CUST80341,Bengaluru,Utilities,Wallet,37536.82
TXN003384,2026-01-30,CUST90572,Chennai,Travel,Credit Card,81320.14
TXN003385,2026-05-15,CUST11528,Hyderabad,Grocery,NetBanking,34142.5
TXN003386,2026-02-07,CUST99609,Visakhapatnam,Fashion,Wallet,14052.48
TXN003387,2026-05-09,CUST78409,JAIPUR,Travel,Debit Card,30530.02
TXN003388,2026-05-16,CUST25766,Nagpur,Fuel,Wallet,21053.25
TXN003389,2026-05-01,CUST98819,Pune,Fashion,Wallet,66615.12
TXN003390,2026-05-29,CUST60467,Kolkata,Healthcare,UPI,16208.8
TXN003391,2026-02-19,CUST35171,Hyderabad,Electronics,Debit Card,36260.34
TXN003392,2026-02-01,CUST28385,Pune,Grocery,Credit Card,35307.89
TXN003393,2026-06-02,CUST82698,Vijayawada,Travel,Debit Card,33291.63
TXN003394,2026-05-08,CUST18041,Bengaluru,Electronics,Wallet,47763.06
TXN003395,2026-03-17,CUST31970,Nagpur,Restaurants,UPI,81659.95
TXN003396,2026-06-25,CUST76153, Indore ,Grocery,Wallet,37337.18
TXN003397,2026-03-23,CUST99241,Hyderabad,Electronics,Credit Card,31430.41
TXN003398,2026-04-25,CUST48667,Visakhapatnam,Travel,NetBanking,73584.22
TXN003399,2026-01-01,CUST36539,Bengaluru,Electronics,Wallet,18981.97
TXN003400,2026-02-14,CUST67507,Coimbatore,Grocery,Debit Card,43085.79
TXN003401,2026-03-10,CUST64707,Delhi,Healthcare,Credit Card,8376.94
TXN003402,2026-05-25,CUST87265,Visakhapatnam,Travel,NetBanking,83140.05
TXN003403,2026-05-12,CUST17854,Bengaluru,Fashion,Wallet,81923.54
TXN003404,2026-06-30,CUST43544,Jaipur,Travel,UPI,59499.94
TXN003405,2026-06-26,CUST13154,Indore,Utilities,Wallet,58463.59
TXN003406,2026-04-28,CUST31386,DELHI,Fuel,Debit Card,410.77
TXN003407,2026-02-13,CUST32623,PUNE,Travel,Credit Card,18765.6
TXN003408,2026-06-03,CUST84910,Coimbatore,Travel,Debit Card,48535.71
TXN003409,2026-02-09,CUST82559,lucknow,Utilities,Debit Card,61183.77
TXN003410,2026-05-28,CUST67495, Visakhapatnam ,Healthcare,NetBanking,72671.35
TXN003411,2026-06-18,CUST93763,Pune,Grocery,Debit Card,9862.84
TXN003412,2026-01-08,CUST17206,Visakhapatnam,Fuel,Credit Card,4523.22
TXN003413,2026-05-03,CUST97850,Pune,Healthcare,Debit Card,59987.54
TXN003414,2026-03-17,CUST75722, Indore ,Healthcare,Debit Card,39934.94
TXN003415,2026-02-14,CUST90553,Coimbatore,Fuel,Debit Card,32519.19
TXN003416,2026-03-04,CUST67022,Pune,Travel,Credit Card,79499.53
TXN003417,2026-06-20,CUST86101, Indore ,Electronics,Wallet,36261.39
TXN003418,2026-05-09,CUST30272,vijayawada,Utilities,NetBanking,34045.05
TXN003419,2026-05-02,CUST75839,Coimbatore,Travel,NetBanking,38639.11
TXN003420,2026-02-02,CUST82941,Hyderabad,Travel,NetBanking,65487.71
TXN003421,2026-02-25,CUST40786,Vijayawada,Utilities,Debit Card,17396.36
TXN003422,2026-02-01,CUST48237,Hyderabad,Restaurants,UPI,14713.26
TXN003423,2026-03-20,CUST68269,LUCKNOW,Travel,Credit Card,15554.86
TXN003424,2026-06-13,CUST66135,Visakhapatnam,Utilities,Wallet,28367.21
TXN003425,2026-06-24,CUST57271,Mumbai,Utilities,UPI,43136.67
TXN003426,2026-03-15,CUST39333,Hyderabad,Fashion,Credit Card,60834.1
TXN003427,2026-03-14,CUST75034,Indore,Fashion,Debit Card,25291.33
TXN003428,2026-05-27,CUST60992,Chennai,Restaurants,UPI,16841.07
TXN003429,2026-03-06,CUST82452,Nagpur,Healthcare,Debit Card,15690.54
TXN003430,2026-05-25,CUST47209,NAGPUR,Healthcare,Credit Card,22773.53
TXN003431,2026-01-18,CUST44164,Jaipur,Fashion,NetBanking,81808.42
TXN003432,2026-01-02,CUST99794,Nagpur,Fashion,NetBanking,14813.67
TXN003433,2026-03-19,CUST39212,BENGALURU,Grocery,Debit Card,6727.78
TXN003434,2026-06-19,CUST33319,jaipur,Electronics,Wallet,58179.95
TXN003435,2026-04-30,CUST33360, Pune ,Utilities,NetBanking,14319.61
TXN003436,2026-05-28,CUST29756,mumbai,Fashion,UPI,3059.94
TXN003437,2026-03-04,CUST85973,Visakhapatnam,Fuel,UPI,65277.84
TXN003438,2026-04-28,CUST63142,Delhi,Fuel,NetBanking,1554.36
TXN003439,2026-01-24,CUST89991,mumbai,Electronics,Debit Card,9437.02
TXN003440,2026-04-23,CUST48554,Jaipur,Restaurants,Wallet,45159.43
TXN003441,2026-04-24,CUST83587,Lucknow,Healthcare,Debit Card,65716.62
TXN003442,2026-06-18,CUST18689,Coimbatore,Utilities,NetBanking,58437.12
TXN003443,2026-03-10,CUST75661,Coimbatore,Electronics,Credit Card,37131.45
TXN003444,2026-06-21,CUST95818,BENGALURU,Travel,NetBanking,56692.42
TXN003445,2026-04-08,CUST20079,Pune,Restaurants,NetBanking,12229.87
TXN003446,2026-06-09,CUST32334,Nagpur,Electronics,Debit Card,57055.56
TXN003447,2026-01-19,CUST91737,Bengaluru,Grocery,NetBanking,76539.01
TXN003448,2026-03-15,CUST83574,Coimbatore,Fashion,UPI,38791.62
TXN003449,2026-05-24,CUST23303, Chennai ,Fashion,NetBanking,8918.91
TXN003450,2026-05-02,CUST37041,chennai,Utilities,Credit Card,56052.54
TXN003451,2026-02-16,CUST54290,Pune,Fashion,NetBanking,79581.91
TXN003452,2026-06-05,CUST59555,VISAKHAPATNAM,Electronics,Credit Card,71140.9
TXN003453,2026-02-02,CUST77966,Kolkata,Restaurants,UPI,52039.28
TXN003454,2026-03-31,CUST46205,Kolkata,Travel,Credit Card,82316.35
TXN003455,2026-06-27,CUST14302,Hyderabad,Fashion,NetBanking,45916.86
TXN003456,2026-05-03,CUST78185,Pune,Travel,UPI,16919.79
TXN003457,2026-01-25,CUST38668,chennai,Healthcare,Debit Card,37180.58
TXN003458,2026-04-21,CUST31416,Indore,Travel,Debit Card,31667.09
TXN003459,2026-03-18,CUST47562,Coimbatore,Fashion,NetBanking,30493.59
TXN003460,2026-06-09,CUST32831,Coimbatore,Restaurants,NetBanking,27243.66
TXN003461,2026-02-04,CUST40035,Mumbai,Restaurants,UPI,58572.68
TXN003462,2026-02-01,CUST73207,Indore,Travel,Credit Card,30912.32
TXN003463,2026-01-23,CUST89766,Hyderabad,Grocery,Credit Card,32751.0
TXN003464,2026-03-30,CUST11488,Kolkata,Fashion,Debit Card,68469.01
TXN003465,2026-03-18,CUST64373,jaipur,Utilities,Debit Card,19736.46
TXN003466,2026-05-29,CUST75048, Coimbatore ,Utilities,Credit Card,77424.31
TXN003467,2026-02-18,CUST71435,Lucknow,Fashion,Debit Card,63701.2
TXN003468,2026-05-11,CUST84557,Hyderabad,Healthcare,Credit Card,331.89
TXN003469,2026-01-12,CUST52477,Jaipur,Fashion,Debit Card,6857.21
TXN003470,2026-04-23,CUST71346, Indore ,Fashion,Debit Card,77364.66
TXN003471,2026-01-15,CUST78621,Chennai,Utilities,Credit Card,33740.16
TXN003472,2026-03-23,CUST66072, Lucknow ,Healthcare,Credit Card,51305.55
TXN003473,2026-06-16,CUST35330,Chennai,Grocery,NetBanking,24372.74
TXN003474,2026-02-09,CUST10271,Vijayawada,Fashion,Credit Card,30884.17
TXN003475,2026-05-31,CUST80842, Chennai ,Utilities,Credit Card,51707.12
TXN003476,2026-01-01,CUST57369,kolkata,Grocery,Credit Card,60047.44
TXN003477,2026-04-03,CUST63937,mumbai,Fuel,NetBanking,82267.7
TXN003478,2026-02-14,CUST31998,Lucknow,Utilities,Credit Card,79232.04
TXN003479,2026-03-07,CUST30795,Lucknow,Electronics,Credit Card,78566.99
TXN003480,2026-05-24,CUST90872,Chennai,Electronics,Credit Card,20814.03
TXN003481,2026-01-27,CUST36614,Vijayawada,Fuel,Credit Card,19935.27
TXN003482,2026-05-10,CUST34820,Mumbai,Healthcare,Debit Card,57686.41
TXN003483,2026-04-25,CUST70256,Kolkata,Healthcare,Credit Card,5798.07
TXN003484,2026-06-23,CUST57771,Jaipur,Travel,Wallet,1756.96
TXN003485,2026-01-12,CUST74435,Bengaluru,Grocery,Debit Card,23475.67
TXN003486,2026-04-17,CUST61690, Kolkata ,Fashion,Debit Card,31349.5
TXN003487,2026-06-06,CUST11800,indore,Healthcare,NetBanking,42898.81
TXN003488,2026-06-23,CUST35516,Visakhapatnam,Healthcare,Debit Card,84985.63
TXN003489,2026-06-29,CUST17350,Nagpur,Fashion,Debit Card,4903.43
TXN003490,2026-01-10,CUST46841,Kolkata,Utilities,UPI,36002.92
TXN003491,2026-03-25,CUST86270,MUMBAI,Healthcare,Wallet,29197.7
TXN003492,2026-03-22,CUST77053,Chennai,Electronics,NetBanking,64790.79
TXN003493,2026-04-27,CUST71672,DELHI,Travel,Wallet,39772.92
TXN003494,2026-05-13,CUST22324,Vijayawada,Travel,NetBanking,4323.24
TXN003495,2026-01-26,CUST42409,VIJAYAWADA,Electronics,Credit Card,56337.14
TXN003496,2026-04-26,CUST44263,Coimbatore,Healthcare,Wallet,74628.93
TXN003497,2026-03-28,CUST19885,Lucknow,Travel,Credit Card,53905.77
TXN003498,2026-06-29,CUST34590, Pune ,Electronics,UPI,32962.54
TXN003499,2026-04-22,CUST75702,NAGPUR,Utilities,Credit Card,55023.47
TXN003500,2026-01-27,CUST12291,Nagpur,Healthcare,UPI,43316.82
TXN003501,2026-03-13,CUST89460,Jaipur,Electronics,Credit Card,16946.63
TXN003502,2026-02-05,CUST90407,Mumbai,Healthcare,UPI,22826.47
TXN003503,2026-04-07,CUST36521, Mumbai ,Restaurants,UPI,52010.43
TXN003504,2026-02-04,CUST94115,Vijayawada,Restaurants,NetBanking,21556.33
TXN003505,2026-06-12,CUST46430,pune,Healthcare,Wallet,21666.72
TXN003506,2026-04-29,CUST75818,Hyderabad,Utilities,NetBanking,57557.07
TXN003507,2026-02-16,CUST95564,Pune,Fuel,Wallet,44325.72
TXN003508,2026-05-03,CUST77656,PUNE,Restaurants,Wallet,36829.55
TXN003509,2026-04-23,CUST87033,Coimbatore,Healthcare,Credit Card,76002.22
TXN003510,2026-01-14,CUST42821,pune,Healthcare,Wallet,48861.05
TXN003511,2026-04-06,CUST23153,Indore,Healthcare,Debit Card,17152.52
TXN003512,2026-02-14,CUST77254,Mumbai,Fuel,UPI,10406.28
TXN003513,2026-02-19,CUST34755,Hyderabad,Utilities,UPI,12390.09
TXN003514,2026-03-13,CUST76380,pune,Electronics,NetBanking,10782.15
TXN003515,2026-03-03,CUST91635,Lucknow,Restaurants,Credit Card,33383.88
TXN003516,2026-04-10,CUST40739,INDORE,Restaurants,NetBanking,40110.48
TXN003517,2026-02-13,CUST70641,Pune,Restaurants,NetBanking,20742.37
TXN003518,2026-05-21,CUST41955, Mumbai ,Electronics,Wallet,52463.98
TXN003519,2026-02-20,CUST26896,Jaipur,Utilities,UPI,71489.36
