transaction_id,transaction_date,branch_id,terminal_id,customer_id,card_type,merchant_category,city,amount,currency,status,network,auth_code,batch_id,employee_id
TXN206381,2026-07-30 19:43:00,BR120,POS1045,C426987,RuPay,ATM,Chennai,7696.87,INR,Approved,VISA,679213,B30,E1009
TXN206382,2026-07-18 18:26:00,BR131,POS1018,C487029,Mastercard,Pharmacy,Mumbai,51214.45,INR,Approved,NPCI,424420,B03,E1101
TXN206383,2026-07-02 15:48:00,BR111,POS1196,C600124,RuPay,Fashion,Hyderabad,48446.74,INR,Approved,VISA,305265,B28,E1364
TXN206384,2026-07-13 09:04:00,BR112,POS1026,C643493,RuPay,Dining,Hyderabad,58536.39,INR,Reversed,VISA,232998,B15,E1029
TXN206385,2026-07-28 05:46:00,BR150,POS1085,C569816,Visa,Grocery,Chennai,58006.35,INR,Reversed,MC,675903,B01,E1025
TXN206386,2026-07-01 19:39:00,BR112,POS1045,C433665,Mastercard,Dining,Delhi,3194.28,INR,Approved,NPCI,239411,B06,E1119
TXN206387,2026-07-24 07:52:00,BR129,POS1193,C284368,Mastercard,Grocery,Pune,22637.38,INR,Approved,NPCI,154890,B15,E1399
TXN206388,2026-07-20 05:58:00,BR104,POS1183,C293404,Visa,Pharmacy,Bengaluru,5484.91,INR,Approved,NPCI,968859,B25,E1042
TXN206389,2026-07-29 07:51:00,BR149,POS1030,C695634,Mastercard,Electronics,Hyderabad,18283.83,INR,Approved,VISA,518844,B04,E1158
TXN206390,2026-07-06 12:52:00,BR103,POS1007,C524457,Visa,Fashion,Kolkata,13404.31,INR,Approved,MC,678164,B07,E1245
TXN206391,2026-07-04 06:37:00,BR137,POS1071,C481255,RuPay,Fuel,Delhi,50692.85,INR,Approved,VISA,806732,B09,E1120
TXN206392,2026-07-16 08:51:00,BR113,POS1028,C595958,Visa,Travel,Visakhapatnam,5847.76,INR,Approved,MC,756761,B31,E1251
TXN206393,2026-07-17 06:14:00,BR115,POS1159,C207220,Visa,Fuel,Visakhapatnam,33122.66,INR,Approved,VISA,542214,B17,E1369
TXN206394,2026-07-18 02:23:00,BR148,POS1112,C200315,Visa,Electronics,Bengaluru,778.38,INR,Approved,VISA,805308,B22,E1303
TXN206395,2026-07-30 14:21:00,BR137,POS1079,C882657,RuPay,Fashion,Bengaluru,12755.1,INR,Approved,NPCI,508929,B30,E1180
TXN206396,2026-07-28 09:10:00,BR134,POS1054,C278363,Mastercard,Utilities,Bengaluru,27834.36,INR,Declined,VISA,406677,B23,E1347
TXN206397,2026-07-05 23:30:00,BR143,POS1025,C847301,Visa,Electronics,Bengaluru,70754.51,INR,Approved,VISA,163806,B26,E1295
TXN206398,2026-07-15 14:05:00,BR142,POS1145,C157534,Mastercard,ATM,Hyderabad,10698.42,INR,Approved,MC,854528,B10,E1339
TXN206399,2026-07-22 02:19:00,BR150,POS1124,C794600,Mastercard,Utilities,Mumbai,32150.09,INR,Declined,NPCI,498183,B03,E1389
TXN206400,2026-07-22 18:22:00,BR121,POS1088,C255278,Mastercard,Grocery,Visakhapatnam,22485.36,INR,Approved,MC,850564,B04,E1272
TXN206401,2026-07-21 19:50:00,BR136,POS1115,C694874,Visa,Pharmacy,Bengaluru,13477.91,INR,Approved,NPCI,386012,B15,E1015
TXN206402,2026-07-05 13:58:00,BR116,POS1031,C546505,Mastercard,Grocery,Chennai,71291.31,INR,Approved,MC,287110,B24,E1051
TXN206403,2026-07-18 17:47:00,BR103,POS1190,C666224,Mastercard,Grocery,Visakhapatnam,48625.76,INR,Approved,NPCI,263270,B09,E1305
TXN206404,2026-07-22 01:37:00,BR107,POS1028,C718280,Mastercard,Pharmacy,Kolkata,30613.14,INR,Approved,NPCI,342397,B15,E1129
TXN206405,2026-07-27 13:19:00,BR142,POS1100,C480253,Visa,Electronics,Bengaluru,27285.68,INR,Approved,NPCI,191465,B08,E1154
TXN206406,2026-07-31 18:11:00,BR130,POS1138,C566205,Visa,Electronics,Kolkata,42521.81,INR,Approved,MC,971848,B25,E1100
TXN206407,2026-07-11 16:26:00,BR106,POS1118,C341925,RuPay,Electronics,Mumbai,12161.83,INR,Approved,NPCI,687809,B16,E1370
TXN206408,2026-07-27 06:36:00,BR102,POS1049,C167775,Mastercard,ATM,Pune,52969.73,INR,Approved,VISA,400542,B07,E1387
TXN206409,2026-07-31 13:03:00,BR145,POS1045,C119891,Mastercard,Fashion,Delhi,33808.16,INR,Approved,MC,490898,B17,E1274
TXN206410,2026-07-06 09:26:00,BR108,POS1079,C945741,Mastercard,Pharmacy,Bengaluru,38361.71,INR,Reversed,MC,371542,B31,E1091
TXN206411,2026-07-06 08:30:00,BR115,POS1026,C632271,Visa,Electronics,Bengaluru,49425.69,INR,Approved,VISA,390598,B08,E1269
TXN206412,2026-07-18 01:04:00,BR136,POS1043,C355993,RuPay,Dining,Chennai,17303.14,INR,Approved,VISA,245111,B06,E1127
TXN206413,2026-07-15 11:07:00,BR123,POS1102,C855098,RuPay,Fuel,Mumbai,5412.76,INR,Approved,NPCI,524435,B12,E1142
TXN206414,2026-07-22 16:35:00,BR148,POS1040,C983102,Mastercard,ATM,Kolkata,9484.51,INR,Approved,MC,457368,B06,E1293
TXN206415,2026-07-06 11:27:00,BR127,POS1092,C516003,Mastercard,Fuel,Pune,29751.98,INR,Approved,MC,437231,B19,E1146
TXN206416,2026-07-07 23:59:00,BR105,POS1080,C835566,Visa,Utilities,Hyderabad,44800.66,INR,Approved,VISA,355824,B24,E1136
TXN206417,2026-07-31 18:52:00,BR134,POS1134,C771205,Mastercard,Fashion,Pune,22324.79,INR,Approved,NPCI,257294,B14,E1313
TXN206418,2026-07-15 08:35:00,BR128,POS1117,C675212,Visa,Fuel,Mumbai,3922.39,INR,Approved,NPCI,716685,B23,E1161
TXN206419,2026-07-18 06:52:00,BR104,POS1182,C635228,Visa,Utilities,Chennai,17078.64,INR,Approved,NPCI,481932,B13,E1335
TXN206420,2026-07-21 23:08:00,BR125,POS1071,C997187,RuPay,Travel,Kolkata,70197.11,INR,Approved,NPCI,616185,B19,E1063
TXN206421,2026-07-29 16:06:00,BR144,POS1153,C285482,RuPay,Pharmacy,Hyderabad,72923.6,INR,Approved,VISA,459619,B19,E1171
TXN206422,2026-07-31 23:25:00,BR150,POS1037,C670904,Mastercard,Pharmacy,Visakhapatnam,7362.27,INR,Approved,NPCI,494793,B29,E1257
TXN206423,2026-07-16 17:29:00,BR116,POS1113,C221209,Visa,Electronics,Mumbai,36394.28,INR,Approved,MC,122287,B19,E1106
TXN206424,2026-07-14 22:48:00,BR125,POS1189,C999354,Mastercard,Utilities,Delhi,54180.81,INR,Approved,NPCI,547742,B19,E1176
TXN206425,2026-07-17 08:16:00,BR148,POS1097,C565966,RuPay,Electronics,Chennai,70015.13,INR,Approved,MC,605287,B23,E1320
TXN206426,2026-07-08 22:55:00,BR101,POS1190,C247425,Visa,Fuel,Pune,72117.95,INR,Approved,VISA,796562,B17,E1040
TXN206427,2026-07-16 15:57:00,BR109,POS1191,C645520,Visa,Dining,Pune,74497.61,INR,Approved,VISA,741013,B28,E1179
TXN206428,2026-07-23 17:04:00,BR107,POS1037,C301142,Mastercard,Electronics,Hyderabad,15669.79,INR,Approved,VISA,872821,B22,E1101
TXN206429,2026-07-03 21:23:00,BR118,POS1182,C626618,Visa,Pharmacy,Bengaluru,28563.19,INR,Approved,MC,233614,B17,E1326
TXN206430,2026-07-04 00:45:00,BR133,POS1002,C613204,RuPay,Travel,Mumbai,62384.2,INR,Approved,NPCI,997443,B12,E1079
TXN206431,2026-07-09 09:39:00,BR117,POS1194,C696951,RuPay,Utilities,Kolkata,74639.28,INR,Approved,MC,516315,B18,E1039
TXN206432,2026-07-12 10:02:00,BR116,POS1084,C902810,RuPay,Travel,Visakhapatnam,65378.99,INR,Approved,NPCI,565722,B10,E1201
TXN206433,2026-07-19 15:19:00,BR147,POS1112,C646330,Visa,Electronics,Kolkata,34437.28,INR,Approved,VISA,321327,B15,E1272
TXN206434,2026-07-23 15:19:00,BR107,POS1073,C383762,Mastercard,Pharmacy,Visakhapatnam,51836.39,INR,Declined,VISA,967436,B20,E1211
TXN206435,2026-07-10 22:13:00,BR143,POS1113,C109538,Mastercard,Fuel,Pune,48510.65,INR,Approved,NPCI,391261,B19,E1323
TXN206436,2026-07-07 11:53:00,BR112,POS1074,C367164,Mastercard,Electronics,Kolkata,63919.37,INR,Approved,NPCI,619827,B03,E1371
TXN206437,2026-07-26 03:15:00,BR125,POS1064,C238845,RuPay,Dining,Hyderabad,49396.72,INR,Approved,NPCI,430370,B05,E1302
TXN206438,2026-07-01 23:58:00,BR109,POS1155,C148396,Visa,Fuel,Kolkata,1682.34,INR,Declined,MC,172379,B11,E1180
TXN206439,2026-07-21 08:20:00,BR109,POS1090,C734646,Visa,Dining,Chennai,43349.67,INR,Approved,VISA,765527,B15,E1150
TXN206440,2026-07-07 00:40:00,BR134,POS1002,C677869,Visa,Travel,Pune,48040.05,INR,Approved,MC,819542,B31,E1299
TXN206441,2026-07-28 07:37:00,BR113,POS1146,C432050,Mastercard,Pharmacy,Kolkata,4872.95,INR,Approved,MC,497967,B18,E1245
TXN206442,2026-07-29 22:25:00,BR123,POS1167,C465433,Visa,ATM,Delhi,55611.72,INR,Declined,NPCI,891365,B15,E1019
TXN206443,2026-07-14 08:17:00,BR141,POS1064,C807710,Visa,Dining,Delhi,34034.31,INR,Approved,NPCI,476676,B28,E1284
TXN206444,2026-07-22 06:37:00,BR111,POS1096,C858377,RuPay,Grocery,Mumbai,54588.34,INR,Declined,VISA,775358,B14,E1373
TXN206445,2026-07-23 02:27:00,BR142,POS1071,C200468,Mastercard,ATM,Visakhapatnam,15626.53,INR,Approved,MC,988492,B13,E1289
TXN206446,2026-07-28 23:38:00,BR123,POS1155,C557951,Mastercard,Travel,Pune,19394.42,INR,Approved,VISA,708012,B27,E1379
TXN206447,2026-07-18 04:22:00,BR142,POS1110,C676399,Visa,Grocery,Chennai,70588.35,INR,Approved,MC,397834,B04,E1289
TXN206448,2026-07-30 05:11:00,BR139,POS1042,C369400,Visa,Electronics,Mumbai,33477.25,INR,Approved,VISA,614765,B17,E1377
TXN206449,2026-07-27 16:46:00,BR123,POS1104,C666297,Mastercard,ATM,Chennai,18632.94,INR,Approved,MC,201781,B29,E1282
TXN206450,2026-07-03 00:35:00,BR142,POS1131,C455300,Mastercard,Fuel,Chennai,47673.43,INR,Approved,VISA,196587,B09,E1348
TXN206451,2026-07-29 09:50:00,BR149,POS1070,C849929,Mastercard,Travel,Chennai,18625.26,INR,Approved,MC,394749,B30,E1239
TXN206452,2026-07-19 06:07:00,BR119,POS1117,C609480,Visa,Electronics,Visakhapatnam,53600.88,INR,Approved,MC,923253,B25,E1193
TXN206453,2026-07-16 03:44:00,BR137,POS1058,C611352,Mastercard,Travel,Chennai,68703.21,INR,Approved,VISA,970122,B02,E1089
TXN206454,2026-07-31 09:10:00,BR115,POS1184,C515509,Mastercard,Grocery,Bengaluru,11170.75,INR,Declined,VISA,694773,B03,E1046
TXN206455,2026-07-03 03:07:00,BR102,POS1021,C340005,Mastercard,Utilities,Kolkata,3015.88,INR,Approved,MC,498737,B06,E1267
TXN206456,2026-07-13 00:13:00,BR108,POS1113,C706795,Mastercard,Fashion,Delhi,31071.25,INR,Approved,VISA,290662,B26,E1136
TXN206457,2026-07-22 14:02:00,BR150,POS1113,C488012,Mastercard,Fashion,Kolkata,49756.0,INR,Approved,VISA,619398,B31,E1375
TXN206458,2026-07-08 10:14:00,BR146,POS1196,C688395,Mastercard,Pharmacy,Hyderabad,38068.31,INR,Approved,NPCI,947398,B13,E1149
TXN206459,2026-07-09 20:46:00,BR102,POS1112,C958179,Mastercard,Electronics,Chennai,26432.89,INR,Approved,VISA,831852,B23,E1320
TXN206460,2026-07-14 10:05:00,BR106,POS1019,C218134,RuPay,Fashion,Chennai,7738.33,INR,Approved,VISA,155672,B27,E1029
TXN206461,2026-07-27 09:56:00,BR150,POS1103,C450182,RuPay,Pharmacy,Pune,64470.36,INR,Approved,MC,566485,B25,E1205
TXN206462,2026-07-13 08:06:00,BR131,POS1066,C402748,Visa,Fashion,Bengaluru,28248.82,INR,Approved,MC,590316,B29,E1165
TXN206463,2026-07-09 01:41:00,BR149,POS1164,C343207,RuPay,ATM,Kolkata,32854.49,INR,Approved,NPCI,326873,B04,E1067
TXN206464,2026-07-10 10:49:00,BR138,POS1080,C607962,Mastercard,Travel,Pune,9063.38,INR,Approved,MC,515885,B16,E1194
TXN206465,2026-07-22 01:46:00,BR145,POS1041,C452980,RuPay,Pharmacy,Hyderabad,25203.91,INR,Approved,NPCI,530668,B10,E1207
TXN206466,2026-07-02 00:48:00,BR140,POS1100,C900661,RuPay,Fashion,Delhi,11772.67,INR,Approved,VISA,925652,B23,E1162
TXN206467,2026-07-22 17:07:00,BR111,POS1017,C616923,Visa,Electronics,Visakhapatnam,18743.47,INR,Approved,MC,291953,B22,E1127
TXN206468,2026-07-18 04:29:00,BR147,POS1114,C561090,RuPay,Fuel,Hyderabad,9862.95,INR,Reversed,NPCI,328739,B26,E1155
TXN206469,2026-07-06 05:42:00,BR130,POS1047,C936705,Visa,Fuel,Bengaluru,54327.07,INR,Reversed,MC,922720,B18,E1207
TXN206470,2026-07-25 08:03:00,BR129,POS1101,C746241,Visa,Pharmacy,Delhi,17102.29,INR,Reversed,VISA,295030,B16,E1375
TXN206471,2026-07-31 16:48:00,BR115,POS1115,C223696,Visa,Utilities,Bengaluru,74040.3,INR,Approved,MC,582877,B22,E1187
TXN206472,2026-07-30 19:43:00,BR101,POS1042,C522389,Mastercard,Fashion,Delhi,61631.85,INR,Approved,VISA,236240,B09,E1212
TXN206473,2026-07-31 20:53:00,BR150,POS1022,C633422,Mastercard,Travel,Visakhapatnam,19487.26,INR,Approved,VISA,283746,B25,E1150
TXN206474,2026-07-14 04:20:00,BR113,POS1030,C392477,RuPay,Electronics,Delhi,58990.71,INR,Declined,VISA,166163,B11,E1129
TXN206475,2026-07-18 22:57:00,BR136,POS1150,C189082,Visa,Dining,Bengaluru,11416.36,INR,Approved,NPCI,623594,B08,E1292
TXN206476,2026-07-07 16:54:00,BR134,POS1083,C577908,Visa,Fuel,Pune,71640.64,INR,Approved,NPCI,499005,B30,E1228
TXN206477,2026-07-03 11:34:00,BR140,POS1169,C532444,Mastercard,Utilities,Mumbai,21508.91,INR,Reversed,MC,900258,B25,E1289
TXN206478,2026-07-07 06:07:00,BR138,POS1114,C294537,RuPay,Fashion,Hyderabad,27095.94,INR,Approved,NPCI,431327,B30,E1248
TXN206479,2026-07-26 08:08:00,BR104,POS1154,C213006,Mastercard,Electronics,Visakhapatnam,23855.03,INR,Approved,VISA,924027,B04,E1043
TXN206480,2026-07-10 06:11:00,BR104,POS1069,C188122,Visa,Fashion,Mumbai,49232.08,INR,Approved,NPCI,738354,B08,E1083
TXN206481,2026-07-09 21:41:00,BR147,POS1024,C988185,Visa,Fashion,Kolkata,51315.82,INR,Declined,NPCI,979953,B18,E1206
TXN206482,2026-07-20 16:55:00,BR119,POS1158,C716159,Visa,Utilities,Hyderabad,27048.06,INR,Reversed,VISA,253103,B22,E1188
TXN206483,2026-07-07 17:38:00,BR106,POS1193,C735120,Mastercard,Fuel,Visakhapatnam,42067.15,INR,Reversed,MC,376027,B23,E1312
TXN206484,2026-07-30 18:45:00,BR121,POS1179,C464514,RuPay,ATM,Bengaluru,17500.04,INR,Reversed,MC,677488,B19,E1078
TXN206485,2026-07-07 04:30:00,BR134,POS1191,C204347,Mastercard,Pharmacy,Mumbai,46846.43,INR,Approved,NPCI,514536,B02,E1127
TXN206486,2026-07-29 00:29:00,BR144,POS1115,C345905,RuPay,Grocery,Hyderabad,9594.93,INR,Approved,NPCI,913860,B08,E1310
TXN206487,2026-07-14 22:25:00,BR150,POS1189,C816637,Mastercard,Dining,Hyderabad,2034.34,INR,Approved,MC,872330,B11,E1331
TXN206488,2026-07-20 06:00:00,BR125,POS1179,C214189,Mastercard,Fuel,Visakhapatnam,32054.31,INR,Approved,VISA,652480,B16,E1271
TXN206489,2026-07-07 21:52:00,BR146,POS1011,C923636,Visa,Utilities,Mumbai,64004.55,INR,Reversed,VISA,873990,B20,E1330
TXN206490,2026-07-09 16:20:00,BR145,POS1154,C542643,RuPay,ATM,Bengaluru,7742.33,INR,Approved,MC,401007,B28,E1235
TXN206491,2026-07-18 22:32:00,BR131,POS1055,C656526,Mastercard,Electronics,Chennai,54069.03,INR,Declined,MC,169724,B10,E1367
TXN206492,2026-07-28 00:54:00,BR115,POS1098,C984034,Visa,Fuel,Delhi,5331.18,INR,Approved,VISA,262189,B12,E1227
TXN206493,2026-07-04 19:47:00,BR145,POS1068,C605069,RuPay,Utilities,Delhi,4758.57,INR,Approved,NPCI,671072,B07,E1254
TXN206494,2026-07-01 02:24:00,BR144,POS1184,C397031,RuPay,Travel,BLR,10830.97,INR,Reversed,VISA,500285,B04,E1098
TXN206495,2026-07-28 16:15:00,BR131,POS1198,C161399,Visa,Travel,Mumbai,44230.74,INR,Approved,MC,340779,B23,E1302
TXN206496,2026-07-17 23:59:00,BR110,POS1007,C764730,Visa,ATM,Kolkata,8576.78,INR,Declined,VISA,882086,B05,E1387
TXN206497,2026-07-07 22:42:00,BR102,POS1044,C124035,RuPay,Grocery,Delhi,47560.9,INR,Approved,MC,932104,B08,E1279
TXN206498,2026-07-31 22:47:00,BR149,POS1133,C838141,RuPay,Fuel,Kolkata,66691.22,INR,Approved,VISA,373280,B06,E1328
TXN206499,2026-07-16 07:42:00,BR129,POS1148,C752350,Visa,Grocery,Delhi,70566.17,INR,Declined,NPCI,576017,B29,E1245
TXN206500,2026-07-29 01:08:00,BR126,POS1144,C364547,Mastercard,Utilities,Chennai,46348.21,INR,Approved,MC,571080,B08,E1170
TXN206501,2026-07-20 05:51:00,BR113,POS1124,C288912,Mastercard,Utilities,Delhi,9918.0,INR,Approved,MC,997619,B09,E1238
TXN206502,2026-07-19 07:16:00,BR148,POS1081,C980916,RuPay,Grocery,Kolkata,68179.73,INR,Approved,NPCI,366826,B04,E1038
TXN206503,2026-07-27 06:20:00,BR112,POS1172,C610996,Mastercard,Fashion,Chennai,60651.08,INR,Approved,VISA,247908,B14,E1224
TXN206504,2026-07-07 07:46:00,BR102,POS1116,C395867,RuPay,Pharmacy,Mumbai,33865.69,INR,Reversed,MC,799906,B20,E1078
TXN206505,2026-07-08 12:37:00,BR106,POS1070,C878015,Visa,Travel,Hyderabad,62096.78,INR,Approved,VISA,813948,B15,E1321
TXN206506,2026-07-07 16:03:00,BR125,POS1121,C973603,RuPay,ATM,Mumbai,37296.03,INR,Approved,VISA,895183,B30,E1049
TXN206507,2026-07-27 00:19:00,BR143,POS1143,C136620,Mastercard,Fashion,Hyderabad,18794.88,INR,Reversed,NPCI,271166,B06,E1222
TXN206508,2026-07-12 10:38:00,BR150,POS1106,C764448,RuPay,Travel,Bengaluru,30600.15,INR,Approved,VISA,149666,B05,E1022
TXN206509,2026-07-23 13:52:00,BR107,POS1140,C979415,Visa,Dining,Delhi,41264.4,INR,Approved,VISA,805428,B08,E1275
TXN206510,2026-07-15 07:11:00,BR134,POS1010,C803280,Visa,Electronics,Pune,5744.84,INR,Approved,MC,148174,B13,E1057
TXN206511,2026-07-19 11:01:00,BR142,POS1146,C768725,Mastercard,Fuel,Kolkata,43041.22,INR,Approved,VISA,700419,B08,E1103
TXN206512,2026-07-26 02:50:00,BR135,POS1010,C310349,Mastercard,Pharmacy,Visakhapatnam,22922.23,INR,Approved,VISA,483330,B07,E1261
TXN206513,2026-07-30 08:48:00,BR136,POS1197,C198950,RuPay,Electronics,Bengaluru,6666.62,INR,Approved,MC,970803,B17,E1288
TXN206514,2026-07-01 13:10:00,BR121,POS1108,C564169,Visa,Grocery,Mumbai,49555.04,INR,Approved,MC,369645,B09,E1083
TXN206515,2026-07-28 09:25:00,BR142,POS1067,C672011,RuPay,Grocery,Delhi,48411.12,INR,Approved,MC,859274,B25,E1278
TXN206516,2026-07-05 14:06:00,BR141,POS1165,C203845,RuPay,Dining,Hyderabad,32667.61,INR,Approved,NPCI,206661,B03,E1148
TXN206517,2026-07-24 15:37:00,BR141,POS1015,C798979,RuPay,Electronics,Pune,51419.66,INR,Approved,NPCI,996449,B10,E1354
TXN206518,2026-07-04 04:11:00,BR133,POS1033,C548883,RuPay,Travel,Bengaluru,68801.1,INR,Approved,MC,891485,B03,E1129
TXN206519,2026-07-30 12:54:00,BR123,POS1181,C399309,Visa,Travel,Chennai,71904.0,INR,Reversed,VISA,516727,B14,E1245
TXN206520,2026-07-01 08:50:00,BR121,POS1073,C828363,RuPay,Electronics,Delhi,38964.99,INR,Approved,VISA,349429,B13,E1214
TXN206521,2026-07-10 12:41:00,BR103,POS1121,C426637,Mastercard,Electronics,Chennai,74032.54,INR,Declined,MC,345553,B15,E1035
TXN206522,2026-07-24 06:04:00,BR130,POS1132,C206006,Mastercard,Electronics,Pune,32310.84,INR,Approved,MC,781568,B18,E1185
TXN206523,2026-07-02 11:23:00,BR145,POS1188,C532098,Visa,Dining,Chennai,40354.26,INR,Approved,VISA,254440,B01,E1010
TXN206524,2026-07-02 10:21:00,BR132,POS1058,C934402,Mastercard,Travel,Visakhapatnam,36275.26,INR,Approved,VISA,971535,B21,E1029
TXN206525,2026-07-26 22:55:00,BR135,POS1004,C810723,Visa,Fashion,Pune,36914.78,INR,Approved,NPCI,461021,B24,E1348
TXN206526,2026-07-16 11:37:00,BR119,POS1037,C273625,Mastercard,Travel,Delhi,41421.6,INR,Approved,MC,108142,B24,E1361
TXN206527,2026-07-22 17:23:00,BR106,POS1054,C606630,RuPay,Pharmacy,Visakhapatnam,40522.99,INR,Approved,VISA,459245,B29,E1205
TXN206528,2026-07-30 20:14:00,BR113,POS1059,C224546,Visa,Utilities,Hyderabad,45961.75,INR,Approved,NPCI,183494,B17,E1137
TXN206529,2026-07-05 02:44:00,BR131,POS1087,C673059,Mastercard,Fuel,Chennai,5722.89,INR,Reversed,VISA,801576,B27,E1284
TXN206530,2026-07-11 23:30:00,BR136,POS1014,C406740,Mastercard,Fashion,Mumbai,22861.42,INR,Reversed,NPCI,798989,B19,E1314
TXN206531,2026-07-16 21:44:00,BR143,POS1019,C753296,RuPay,Fuel,Delhi,69386.0,INR,Approved,NPCI,264406,B26,E1058
TXN206532,2026-07-07 09:38:00,BR120,POS1060,C344450,RuPay,Grocery,Delhi,27538.03,INR,Approved,MC,391782,B10,E1092
TXN206533,2026-07-31 04:52:00,BR133,POS1095,C719771,Mastercard,Grocery,Kolkata,48428.52,INR,Approved,NPCI,176589,B03,E1082
TXN206534,2026-07-28 14:47:00,BR109,POS1145,C869628,Visa,Travel,Hyderabad,47605.74,INR,Approved,NPCI,462639,B27,E1179
TXN206535,2026-07-16 23:25:00,BR147,POS1086,C581134,RuPay,Dining,Delhi,2488.91,INR,Approved,MC,271850,B08,E1348
TXN206536,2026-07-24 09:01:00,BR122,POS1137,C886105,Mastercard,Pharmacy,Delhi,36586.48,INR,Approved,NPCI,139065,B20,E1143
TXN206537,2026-07-23 04:36:00,BR147,POS1029,C835700,RuPay,Fashion,Delhi,11239.44,INR,Approved,MC,381104,B19,E1293
TXN206538,2026-07-02 18:00:00,BR130,POS1106,C457422,Mastercard,Electronics,Kolkata,45286.66,INR,Approved,VISA,162615,B23,E1334
TXN206539,2026-07-21 08:42:00,BR142,POS1090,C367940,Mastercard,Travel,Kolkata,13222.55,INR,Approved,VISA,472201,B27,E1052
TXN206540,2026-07-27 07:47:00,BR136,POS1154,C639793,RuPay,Fuel,Pune,32561.65,INR,Approved,MC,314198,B08,E1110
TXN206541,2026-07-21 00:44:00,BR141,POS1093,C780001,RuPay,Fuel,Chennai,58932.07,INR,Declined,NPCI,853743,B15,E1097
TXN206542,2026-07-09 11:29:00,BR113,POS1160,C659864,Mastercard,Electronics,Chennai,23736.03,INR,Approved,VISA,669557,B23,E1024
TXN206543,2026-07-28 03:59:00,BR104,POS1160,C783107,Mastercard,Pharmacy,Bengaluru,18762.75,INR,Approved,MC,989914,B16,E1023
TXN206544,2026-07-26 06:18:00,BR148,POS1194,C156424,Mastercard,ATM,Chennai,13572.53,INR,Approved,VISA,380053,B27,E1080
TXN206545,2026-07-14 15:47:00,BR119,POS1085,C319628,Visa,Grocery,Hyderabad,16866.55,INR,Approved,NPCI,127169,B10,E1045
TXN206546,2026-07-18 06:12:00,BR134,POS1016,C887771,RuPay,Fashion,Mumbai,36321.01,INR,Approved,MC,770369,B03,E1075
TXN206547,2026-07-14 00:17:00,BR107,POS1006,C247202,RuPay,Fashion,Hyderabad,69078.49,INR,Approved,NPCI,763365,B17,E1248
TXN206548,2026-07-25 21:12:00,BR143,POS1196,C968788,RuPay,Utilities,Visakhapatnam,59734.62,INR,Approved,VISA,219549,B26,E1246
TXN206549,2026-07-04 20:09:00,BR147,POS1008,C192206,RuPay,Grocery,Kolkata,70696.93,INR,Reversed,VISA,361412,B22,E1143
TXN206550,2026-07-07 19:24:00,BR138,POS1175,C389523,Mastercard,Pharmacy,Pune,49689.06,INR,Approved,VISA,647115,B11,E1330
TXN206551,2026-07-27 18:57:00,BR143,POS1083,C578290,Mastercard,Fuel,Visakhapatnam,57566.01,INR,Declined,NPCI,334608,B23,E1184
TXN206552,2026-07-21 11:15:00,BR126,POS1045,C333289,Mastercard,Electronics,Bengaluru,58577.8,INR,Reversed,VISA,852169,B14,E1146
TXN206553,2026-07-10 18:30:00,BR139,POS1016,C429872,RuPay,Grocery,Mumbai,31186.62,INR,Approved,NPCI,967110,B21,E1329
TXN206554,2026-07-21 02:02:00,BR133,POS1151,C872948,Visa,Dining,Pune,65959.87,INR,Approved,MC,914142,B07,E1253
TXN206555,2026-07-10 00:39:00,BR141,POS1107,C566342,Mastercard,Electronics,Chennai,4544.33,INR,Approved,VISA,178522,B28,E1016
TXN206556,2026-07-31 23:15:00,BR107,POS1060,C432683,RuPay,Travel,Pune,20972.0,INR,Reversed,VISA,507886,B30,E1230
TXN206557,2026-07-27 07:54:00,BR121,POS1009,C937480,Mastercard,Utilities,bangalore,30273.5,INR,Approved,NPCI,339647,B30,E1263
TXN206558,2026-07-08 00:29:00,BR144,POS1094,C378245,RuPay,Fashion,Kolkata,159.4,INR,Approved,VISA,397646,B25,E1393
TXN206559,2026-07-30 04:25:00,BR134,POS1007,C575392,Visa,Electronics,Hyderabad,23870.9,INR,Approved,VISA,824467,B07,E1263
TXN206560,2026-07-28 18:12:00,BR117,POS1111,C346979,Mastercard,Fashion,Bengaluru City,38482.97,INR,Declined,MC,581959,B12,E1138
TXN206561,2026-07-10 20:59:00,BR114,POS1084,C158100,Visa,Fuel,Pune,40798.59,INR,Approved,MC,540848,B06,E1031
TXN206562,2026-07-04 14:04:00,BR142,POS1137,C431569,Visa,Fashion,Chennai,44729.96,INR,Approved,VISA,442891,B12,E1379
TXN206563,2026-07-05 21:47:00,BR108,POS1088,C297288,RuPay,Fashion,Mumbai,44847.6,INR,Declined,MC,552765,B17,E1114
TXN206564,2026-07-21 19:24:00,BR106,POS1124,C995899,Visa,ATM,Bengaluru,210.65,INR,Approved,VISA,339967,B22,E1166
TXN206565,2026-07-14 03:21:00,BR108,POS1131,C997160,RuPay,Travel,Pune,56639.09,INR,Approved,MC,339904,B28,E1312
TXN206566,2026-07-05 04:22:00,BR123,POS1085,C673498,RuPay,Pharmacy,Pune,69546.61,INR,Declined,VISA,811206,B25,E1282
TXN206567,2026-07-03 03:57:00,BR145,POS1104,C545504,Mastercard,Electronics,Pune,53630.56,INR,Approved,NPCI,897012,B31,E1173
